"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 19, 2017","7,633.8","7,035.1","7,753.6","7,005.2","102.52M","8.97%"
"Mar 12, 2017","7,005.2","7,095.0","7,304.5","6,675.9","44.14M","-1.27%"
"Mar 05, 2017","7,095.0","6,855.5","7,184.8","6,675.9","36.43M","3.95%"
"Feb 26, 2017","6,825.6","6,795.6","6,915.4","6,586.1","10.38M","0.44%"
"Feb 19, 2017","6,795.6","6,795.6","7,065.0","6,616.0","19.15M","0.00%"
"Feb 12, 2017","6,795.6","7,214.7","7,214.7","6,735.7","20.03M","-5.02%"
"Feb 05, 2017","7,154.9","7,244.7","7,274.6","6,975.2","20.21M","-1.24%"
"Jan 29, 2017","7,244.7","7,065.0","7,334.5","6,855.5","6.07M","2.54%"
"Jan 22, 2017","7,065.0","6,915.4","7,124.9","6,705.8","6.77M","2.16%"
"Jan 15, 2017","6,915.4","6,436.4","7,095.0","6,376.5","15.00M","7.44%"
"Jan 08, 2017","6,436.4","6,017.3","6,645.9","6,017.3","19.21M","6.96%"
"Jan 01, 2017","6,017.3","5,298.8","6,256.8","5,298.8","14.13M","14.21%"
"Dec 25, 2016","5,268.8","5,209.0","5,328.7","5,179.0","4.06M","1.73%"
"Dec 18, 2016","5,179.0","5,209.0","5,448.5","5,059.3","7.57M","0.58%"
"Dec 11, 2016","5,149.1","5,119.2","5,149.1","4,969.5","1.68M","0.58%"
"Dec 04, 2016","5,119.2","5,328.7","5,328.7","4,969.5","2.80M","-3.39%"
"Nov 27, 2016","5,298.8","5,279.7","5,418.5","5,170.9","3.34M","0.36%"
"Nov 20, 2016","5,279.7","5,198.1","5,279.7","5,170.9","3.14M","2.64%"
"Nov 13, 2016","5,143.7","5,198.1","5,225.3","5,143.7","3.50M","-1.05%"
"Nov 06, 2016","5,198.1","5,170.9","5,225.3","4,898.7","4.49M","0.53%"
"Oct 30, 2016","5,170.9","5,252.5","5,279.7","5,116.4","3.08M","-2.06%"
"Oct 23, 2016","5,279.7","5,252.5","5,279.7","5,116.4","3.98M","0.00%"
"Oct 16, 2016","5,279.7","5,225.3","5,388.6","5,170.9","7.17M","0.52%"
"Oct 09, 2016","5,252.5","5,170.9","5,388.6","5,143.7","8.67M","1.58%"
"Oct 02, 2016","5,170.9","5,007.6","5,361.4","4,980.4","10.60M","3.82%"
"Sep 25, 2016","4,980.4","4,735.4","5,007.6","4,653.8","6.70M","5.17%"
"Sep 18, 2016","4,735.4","4,681.0","4,817.1","4,626.6","1.64M","0.58%"
"Sep 11, 2016","4,708.2","4,789.9","4,789.9","4,626.6","2.37M","-2.26%"
"Sep 04, 2016","4,817.1","4,844.3","4,871.5","4,708.2","974.32K","-1.12%"
"Aug 28, 2016","4,871.5","4,871.5","4,898.7","4,844.3","1.70M","0.00%"
"Aug 21, 2016","4,871.5","4,762.6","4,871.5","4,735.4","1.40M","1.70%"
"Aug 14, 2016","4,789.9","4,789.9","4,898.7","4,762.6","1.85M","-0.56%"
"Aug 07, 2016","4,817.1","4,789.9","4,871.5","4,735.4","1.11M","0.57%"
"Jul 31, 2016","4,789.9","4,898.7","4,925.9","4,708.2","1.37M","-2.76%"
"Jul 24, 2016","4,925.9","4,925.9","4,980.4","4,844.3","1.65M","0.00%"
"Jul 17, 2016","4,925.9","5,116.4","5,143.7","4,925.9","3.01M","-4.74%"
"Jul 10, 2016","5,170.9","5,062.0","5,306.9","4,980.4","6.59M","1.61%"
"Jul 03, 2016","5,089.2","5,089.2","5,143.7","4,980.4","3.28M","-1.58%"
"Jun 26, 2016","5,170.9","5,007.6","5,198.1","5,007.6","1.35M","-1.04%"
"Jun 19, 2016","5,225.3","5,170.9","5,225.3","4,898.7","1.86M","0.52%"
"Jun 12, 2016","5,198.1","5,143.7","5,225.3","5,116.4","2.05M","0.53%"
"Jun 05, 2016","5,170.9","5,034.8","5,198.1","5,034.8","1.39M","2.70%"
"May 29, 2016","5,034.8","5,062.0","5,116.4","5,007.6","1.83M","0.00%"
"May 22, 2016","5,034.8","5,143.7","5,143.7","4,953.2","3.93M","-3.14%"
"May 15, 2016","5,198.1","5,062.0","5,388.6","5,062.0","4.17M","2.14%"
"May 08, 2016","5,089.2","4,844.3","5,225.3","4,817.1","5.74M","5.06%"
"May 01, 2016","4,844.3","4,817.1","4,898.7","4,789.9","1.14M","-0.56%"
"Apr 24, 2016","4,871.5","4,898.7","4,980.4","4,789.9","1.81M","-1.65%"
"Apr 17, 2016","4,953.2","4,953.2","4,953.2","4,762.6","1.12M","1.68%"
"Apr 10, 2016","4,871.5","5,007.6","5,007.6","4,844.3","1.37M","-3.24%"
"Apr 03, 2016","5,034.8","5,034.8","5,034.8","4,844.3","1.39M","1.09%"
"Mar 27, 2016","4,980.4","5,116.4","5,116.4","4,789.9","2.01M","-1.61%"
"Mar 20, 2016","5,062.0","5,143.7","5,252.5","4,953.2","2.32M","-2.62%"
"Mar 13, 2016","5,198.1","5,225.3","5,334.2","5,170.9","1.44M","-1.55%"
"Mar 06, 2016","5,279.7","5,306.9","5,388.6","5,170.9","2.79M","-1.52%"
"Feb 28, 2016","5,361.4","5,415.8","5,415.8","5,252.5","3.07M","-1.00%"
"Feb 21, 2016","5,415.8","5,170.9","5,878.5","4,953.2","4.41M","3.65%"
"Feb 14, 2016","5,225.3","5,170.9","5,306.9","5,116.4","1.87M","0.52%"
"Jan 31, 2016","5,198.1","5,143.7","5,252.5","5,089.2","1.95M","0.53%"
"Jan 24, 2016","5,170.9","5,089.2","5,688.0","5,089.2","1.68M","2.15%"
"Jan 17, 2016","5,062.0","5,034.8","5,143.7","5,034.8","2.62M","-2.62%"
"Jan 10, 2016","5,198.1","5,170.9","5,252.5","5,143.7","2.73M","0.00%"
"Jan 03, 2016","5,198.1","5,388.6","5,388.6","5,170.9","1.12M","-3.54%"
"Dec 27, 2015","5,388.6","5,225.3","5,388.6","5,170.9","626.45K","3.13%"
"Dec 20, 2015","5,225.3","5,170.9","5,306.9","5,170.9","945.04K","0.00%"
"Dec 13, 2015","5,225.3","5,225.3","5,334.2","5,170.9","2.04M","-1.03%"
"Dec 06, 2015","5,279.7","5,279.7","5,334.2","5,225.3","1.55M","0.00%"
"Nov 29, 2015","5,279.7","5,361.4","5,361.4","5,170.9","1.93M","0.00%"
"Nov 22, 2015","5,279.7","5,443.0","5,470.2","4,898.7","2.26M","-3.00%"
"Nov 15, 2015","5,443.0","5,470.2","5,551.9","5,443.0","2.19M","-2.44%"
"Nov 08, 2015","5,579.1","5,633.5","5,851.3","5,415.8","1.72M","-0.49%"
"Nov 01, 2015","5,606.3","5,660.7","5,660.7","5,497.5","1.77M","-0.96%"
"Oct 25, 2015","5,660.7","5,660.7","5,715.2","5,606.3","2.83M","0.00%"
"Oct 18, 2015","5,660.7","5,524.7","5,688.0","5,524.7","3.54M","0.48%"
"Oct 11, 2015","5,633.5","5,633.5","5,715.2","5,579.1","6.65M","0.49%"
"Oct 04, 2015","5,606.3","5,306.9","5,633.5","5,252.5","8.83M","5.64%"
"Sep 27, 2015","5,306.9","5,361.4","5,415.8","4,762.6","3.95M","-1.02%"
"Sep 20, 2015","5,361.4","5,252.5","5,551.9","5,170.9","7.20M","2.07%"
"Sep 13, 2015","5,252.5","5,198.1","5,306.9","5,034.8","4.80M","1.58%"
"Sep 06, 2015","5,170.9","4,871.5","5,306.9","4,871.5","5.76M","6.15%"
"Aug 30, 2015","4,871.5","5,116.4","5,143.7","4,844.3","2.45M","-4.79%"
"Aug 23, 2015","5,116.4","5,279.7","5,633.5","4,517.7","13.91M","-0.53%"
"Aug 16, 2015","5,143.7","5,388.6","5,388.6","4,953.2","11.19M","-4.54%"
"Aug 09, 2015","5,388.6","5,579.1","5,878.5","5,361.4","8.87M","-3.41%"
"Aug 02, 2015","5,579.1","5,878.5","5,878.5","5,551.9","6.93M","-5.09%"
"Jul 26, 2015","5,878.5","6,069.0","6,586.1","5,851.3","7.89M","-1.37%"
"Jul 19, 2015","5,960.1","5,960.1","6,341.1","5,715.2","12.95M","-0.45%"
"Jul 12, 2015","5,987.3","6,177.8","6,422.8","5,987.3","20.41M","-3.08%"
"Jul 05, 2015","6,177.8","6,123.4","6,586.1","6,096.2","27.76M","1.79%"
"Jun 28, 2015","6,069.0","5,688.0","6,177.8","5,497.5","19.81M","6.19%"
"Jun 21, 2015","5,715.2","5,851.3","6,395.6","5,715.2","14.00M","-3.23%"
"Jun 14, 2015","5,905.7","5,796.8","6,123.4","5,688.0","12.13M","1.88%"
"Jun 07, 2015","5,796.8","5,878.5","6,232.3","5,742.4","17.07M","-1.39%"
"May 31, 2015","5,878.5","5,170.9","5,905.7","5,170.9","19.55M","11.92%"
"May 24, 2015","5,252.5","4,463.3","5,361.4","4,436.1","19.25M","19.88%"
"May 17, 2015","4,381.6","4,381.6","4,463.3","4,300.0","1.99M","0.00%"
"May 10, 2015","4,381.6","4,328.3","4,408.8","4,250.1","2.53M","1.84%"
"May 03, 2015","4,302.3","4,406.6","4,406.6","4,198.0","1.85M","-1.79%"
"Apr 26, 2015","4,380.5","4,354.4","4,406.6","4,354.4","635.51K","3.07%"
"Apr 19, 2015","4,250.1","4,302.3","4,328.3","4,250.1","1.00M","-1.81%"
"Apr 12, 2015","4,328.3","4,354.4","4,354.4","4,250.1","941.45K","0.00%"
"Apr 05, 2015","4,328.3","4,380.5","4,380.5","4,276.2","1.08M","-1.19%"
"Mar 29, 2015","4,380.5","4,354.4","4,406.6","4,302.3","2.60M","0.00%"
"Mar 22, 2015","4,380.5","4,432.6","4,458.7","4,354.4","2.64M","-1.75%"
"Mar 15, 2015","4,458.7","4,432.6","4,693.4","3,989.4","3.54M","1.18%"
"Mar 08, 2015","4,406.6","4,432.6","4,510.9","4,328.3","3.78M","-0.59%"
"Mar 01, 2015","4,432.6","4,484.8","4,484.8","4,354.4","5.87M","0.00%"
"Feb 22, 2015","4,432.6","4,406.6","4,615.2","4,406.6","3.64M","-73.62%"
"Feb 15, 2015","16,800.0","16,800.0","16,800.0","16,800.0","-","283.52%"
"Feb 08, 2015","4,380.5","4,276.2","4,458.7","4,171.9","3.70M","2.44%"
"Feb 01, 2015","4,276.2","4,458.7","4,510.9","3,885.1","6.19M","-4.65%"
"Jan 25, 2015","4,484.8","4,458.7","4,745.5","4,302.3","9.15M","0.59%"
"Jan 18, 2015","4,458.7","4,198.0","4,484.8","4,119.8","8.28M","7.55%"
"Jan 11, 2015","4,145.8","4,171.9","4,354.4","4,093.7","6.26M","0.00%"
"Jan 04, 2015","4,145.8","4,015.5","4,250.1","3,937.2","3.99M","3.24%"
"Dec 28, 2014","4,015.5","4,015.5","4,015.5","3,937.2","1.19M","0.00%"
"Dec 21, 2014","4,015.5","4,015.5","4,067.6","3,989.4","1.59M","0.00%"
"Dec 14, 2014","4,015.5","4,041.5","4,067.6","3,937.2","3.62M","-0.64%"
"Dec 07, 2014","4,041.5","4,067.6","4,067.6","3,989.4","1.56M","-0.64%"
"Nov 30, 2014","4,067.6","4,015.5","4,119.8","3,937.2","3.34M","2.63%"
"Nov 23, 2014","3,963.3","4,015.5","4,067.6","3,963.3","1.85M","-1.30%"
"Nov 16, 2014","4,015.5","4,093.7","4,145.8","4,015.5","2.66M","-1.91%"
"Nov 09, 2014","4,093.7","4,067.6","4,302.3","4,015.5","2.61M","0.64%"
"Nov 02, 2014","4,067.6","3,989.4","4,093.7","3,937.2","3.95M","1.96%"
"Oct 26, 2014","3,989.4","3,937.2","3,989.4","3,859.0","2.43M","1.33%"
"Oct 19, 2014","3,937.2","3,963.3","3,989.4","3,911.2","2.36M","-0.66%"
"Oct 12, 2014","3,963.3","3,911.2","3,963.3","3,885.1","5.62M","0.66%"
"Oct 05, 2014","3,937.2","3,963.3","3,963.3","3,911.2","6.40M","0.00%"
"Sep 28, 2014","3,937.2","3,963.3","3,989.4","3,937.2","4.66M","-0.66%"
"Sep 21, 2014","3,963.3","3,989.4","3,989.4","3,937.2","6.00M","0.00%"
"Sep 14, 2014","3,963.3","3,989.4","4,041.5","3,963.3","4.37M","0.00%"
"Sep 07, 2014","3,963.3","4,015.5","4,041.5","3,963.3","2.88M","-1.30%"
"Aug 31, 2014","4,015.5","4,041.5","4,067.6","3,963.3","973.29K","-0.64%"
"Aug 24, 2014","4,041.5","3,989.4","4,041.5","3,989.4","2.00M","1.31%"
"Aug 17, 2014","3,989.4","3,963.3","4,015.5","3,963.3","972.50K","0.00%"
"Aug 10, 2014","3,989.4","4,015.5","4,041.5","3,963.3","2.19M","-0.65%"
"Aug 03, 2014","4,015.5","3,989.4","4,015.5","3,989.4","1.29M","0.00%"
"Jul 27, 2014","4,015.5","4,015.5","4,041.5","3,989.4","1.31M","0.65%"
"Jul 20, 2014","3,989.4","4,041.5","4,041.5","3,989.4","1.80M","-1.29%"
"Jul 13, 2014","4,041.5","4,041.5","4,041.5","4,015.5","1.69M","0.65%"
"Jul 06, 2014","4,015.5","4,067.6","4,067.6","3,650.4","2.25M","-0.64%"
"Jun 29, 2014","4,041.5","4,015.5","4,067.6","3,989.4","3.74M","0.00%"
"Jun 22, 2014","4,041.5","4,041.5","4,067.6","3,989.4","2.72M","0.00%"
"Jun 15, 2014","4,041.5","4,041.5","4,067.6","3,989.4","2.33M","0.00%"
"Jun 08, 2014","4,041.5","4,093.7","4,093.7","3,989.4","1.36M","-0.64%"
"Jun 01, 2014","4,067.6","4,067.6","4,145.8","3,780.8","1.10M","-0.64%"
"May 25, 2014","4,093.7","4,015.5","4,145.8","3,650.4","1.08M","1.29%"
"May 18, 2014","4,041.5","3,989.4","4,119.8","3,963.3","1.06M","0.65%"
"May 11, 2014","4,015.5","3,934.9","4,041.5","3,885.1","2.28M","0.15%"
"May 04, 2014","4,009.6","4,084.3","4,109.2","3,835.3","3.79M","-1.83%"
"Apr 27, 2014","4,084.3","4,134.1","4,134.1","4,084.3","509.90K","-0.61%"
"Apr 20, 2014","4,109.2","4,134.1","4,159.0","4,034.5","2.02M","-1.20%"
"Apr 13, 2014","4,159.0","4,233.7","4,258.6","4,134.1","5.89M","-1.18%"
"Apr 06, 2014","4,208.8","4,159.0","4,258.6","3,810.4","2.21M","-1.17%"
"Mar 30, 2014","4,258.6","4,258.6","4,283.6","4,159.0","5.42M","0.00%"
"Mar 23, 2014","4,258.6","4,333.4","4,358.3","4,159.0","7.58M","-1.16%"
"Mar 16, 2014","4,308.5","4,109.2","4,358.3","4,084.3","10.47M","4.85%"
"Mar 09, 2014","4,109.2","4,109.2","4,159.0","4,084.3","5.71M","-0.60%"
"Mar 02, 2014","4,134.1","4,258.6","4,433.0","4,059.4","5.44M","-2.92%"
"Feb 23, 2014","4,258.6","3,984.7","4,457.9","3,611.1","10.76M","6.21%"
"Feb 16, 2014","4,009.6","4,084.3","4,084.3","3,984.7","7.29M","-2.42%"
"Feb 09, 2014","4,109.2","4,034.5","4,134.1","4,009.6","5.55M","1.85%"
"Feb 02, 2014","4,034.5","4,034.5","4,059.4","4,009.6","440.46K","0.00%"
"Jan 26, 2014","4,034.5","4,034.5","4,034.5","4,009.6","224.54K","0.00%"
"Jan 19, 2014","4,034.5","4,109.2","4,134.1","4,009.6","2.58M","-1.82%"
"Jan 12, 2014","4,109.2","3,959.8","4,134.1","3,934.9","2.97M","3.12%"
"Jan 05, 2014","3,984.7","3,885.1","4,034.5","3,586.2","2.33M","1.27%"
"Dec 29, 2013","3,934.9","3,910.0","3,934.9","3,885.1","2.77M","0.64%"
"Dec 22, 2013","3,910.0","3,885.1","3,910.0","3,885.1","1.74M","0.64%"
"Dec 15, 2013","3,885.1","3,885.1","4,109.2","3,860.2","2.90M","0.00%"
"Dec 08, 2013","3,885.1","3,885.1","3,910.0","3,835.3","3.95M","0.00%"
"Dec 01, 2013","3,885.1","3,885.1","3,910.0","3,860.2","2.37M","0.00%"
"Nov 24, 2013","3,885.1","3,885.1","3,934.9","3,536.4","1.82M","-0.64%"
"Nov 17, 2013","3,910.0","3,910.0","3,910.0","3,885.1","2.45M","0.64%"
"Nov 10, 2013","3,885.1","3,860.2","3,910.0","3,835.3","1.54M","0.65%"
"Nov 03, 2013","3,860.2","3,885.1","3,910.0","3,860.2","833.90K","-1.27%"
"Oct 27, 2013","3,910.0","3,885.1","3,910.0","3,860.2","2.64M","0.64%"
"Oct 20, 2013","3,885.1","3,910.0","3,910.0","3,860.2","2.70M","-0.64%"
"Oct 13, 2013","3,910.0","3,934.9","3,959.8","3,885.1","3.07M","0.00%"
"Oct 06, 2013","3,910.0","3,885.1","3,934.9","3,860.2","2.64M","0.64%"
"Sep 29, 2013","3,885.1","3,860.2","3,934.9","3,860.2","2.05M","0.65%"
"Sep 22, 2013","3,860.2","3,835.3","3,885.1","3,835.3","5.86M","0.00%"
"Sep 15, 2013","3,860.2","3,835.3","3,860.2","3,835.3","3.51M","0.65%"
"Sep 08, 2013","3,835.3","3,860.2","3,860.2","3,735.7","2.01M","0.00%"
"Sep 01, 2013","3,835.3","3,760.6","3,835.3","3,760.6","1.17M","0.00%"
"Aug 25, 2013","3,835.3","3,835.3","3,885.1","3,760.6","3.85M","-0.65%"
"Aug 18, 2013","3,860.2","3,885.1","3,910.0","3,486.6","3.02M","0.00%"
"Aug 11, 2013","3,860.2","3,860.2","3,934.9","3,835.3","2.48M","0.00%"
"Aug 04, 2013","3,860.2","3,910.0","3,934.9","3,536.4","5.69M","-1.27%"
"Jul 28, 2013","3,910.0","3,934.9","3,984.7","3,910.0","5.88M","-1.26%"
"Jul 21, 2013","3,959.8","4,009.6","4,009.6","3,910.0","5.96M","-0.62%"
"Jul 14, 2013","3,984.7","3,984.7","4,034.5","3,959.8","4.06M","0.00%"
"Jul 07, 2013","3,984.7","3,984.7","3,984.7","3,934.9","3.11M","0.00%"
"Jun 30, 2013","3,984.7","3,984.7","4,034.5","3,984.7","6.11M","-0.62%"
"Jun 23, 2013","4,009.6","4,034.5","4,059.4","3,959.8","14.00M","-0.62%"
"Jun 16, 2013","4,034.5","4,084.3","4,084.3","3,934.9","6.90M","-1.22%"
"Jun 09, 2013","4,084.3","4,183.9","4,183.9","4,034.5","6.32M","-2.38%"
"Jun 02, 2013","4,183.9","4,134.1","4,233.7","4,084.3","10.96M","1.82%"
"May 26, 2013","4,109.2","4,109.2","4,183.9","4,084.3","11.09M","-0.60%"
"May 19, 2013","4,134.1","4,009.6","4,308.5","3,959.8","10.01M","3.11%"
"May 12, 2013","4,009.6","3,892.9","4,059.4","3,869.0","4.56M","2.37%"
"May 05, 2013","3,916.8","3,821.3","3,916.8","3,821.3","5.85M","1.86%"
"Apr 28, 2013","3,845.1","3,845.1","3,845.1","3,821.3","1.25M","0.62%"
"Apr 21, 2013","3,821.3","3,773.5","3,869.0","3,773.5","2.67M","1.27%"
"Apr 14, 2013","3,773.5","3,940.7","3,940.7","3,749.6","5.54M","-4.24%"
"Apr 07, 2013","3,940.7","3,869.0","4,060.1","3,797.4","6.80M","1.85%"
"Mar 31, 2013","3,869.0","3,869.0","3,940.7","3,821.3","4.38M","-1.22%"
"Mar 24, 2013","3,916.8","3,940.7","3,964.6","3,845.1","3.33M","-0.61%"
"Mar 17, 2013","3,940.7","3,940.7","3,964.6","3,916.8","4.14M","-0.60%"
"Mar 10, 2013","3,964.6","3,773.5","4,179.5","3,773.5","2.71M","0.61%"
"Mar 03, 2013","3,940.7","3,964.6","3,964.6","3,821.3","4.92M","-1.20%"
"Feb 24, 2013","3,988.4","4,012.3","4,036.2","3,869.0","8.57M","-0.60%"
"Feb 17, 2013","4,012.3","4,251.1","4,298.9","3,916.8","14.26M","-6.15%"
"Feb 03, 2013","4,275.0","4,227.3","4,275.0","4,131.7","8.74M","1.13%"
"Jan 27, 2013","4,227.3","4,227.3","4,322.8","4,179.5","14.61M","0.57%"
"Jan 20, 2013","4,203.4","4,251.1","4,275.0","3,940.7","9.30M","-1.12%"
"Jan 13, 2013","4,251.1","4,394.4","4,490.0","4,155.6","18.44M","-2.20%"
"Jan 06, 2013","4,346.7","4,060.1","4,537.7","4,036.2","33.38M","5.82%"
"Dec 30, 2012","4,107.8","3,892.9","4,251.1","3,892.9","21.00M","4.24%"
"Dec 23, 2012","3,940.7","3,845.1","3,940.7","3,821.3","8.51M","2.49%"
"Dec 16, 2012","3,845.1","3,821.3","4,012.3","3,797.4","5.31M","-4.73%"
"Dec 09, 2012","4,036.2","3,534.7","4,060.1","3,486.9","9.07M","14.19%"
"Dec 02, 2012","3,534.7","3,463.0","3,558.5","3,463.0","1.73M","2.07%"
"Nov 25, 2012","3,463.0","3,510.8","3,534.7","3,463.0","1.28M","0.00%"
"Nov 18, 2012","3,463.0","3,534.7","3,534.7","3,463.0","1.41M","-2.68%"
"Nov 11, 2012","3,558.5","3,582.4","3,654.1","3,534.7","2.90M","0.00%"
"Nov 04, 2012","3,558.5","3,439.1","3,654.1","3,391.4","2.72M","2.76%"
"Oct 28, 2012","3,463.0","3,773.5","3,821.3","3,415.2","7.59M","-8.23%"
"Oct 21, 2012","3,773.5","3,725.7","3,821.3","3,534.7","13.66M","0.64%"
"Oct 14, 2012","3,749.6","3,845.1","3,869.0","3,725.7","23.16M","-2.48%"
"Oct 07, 2012","3,845.1","3,749.6","3,964.6","3,725.7","33.36M","1.90%"
"Sep 30, 2012","3,773.5","3,940.7","3,940.7","3,725.7","12.98M","-3.66%"
"Sep 23, 2012","3,916.8","4,012.3","4,179.5","3,725.7","17.85M","0.00%"
"Sep 16, 2012","3,916.8","4,322.8","4,418.3","3,534.7","36.21M","-9.39%"
"Sep 09, 2012","4,322.8","4,609.4","4,609.4","4,203.4","11.21M","-6.22%"
"Sep 02, 2012","4,609.4","4,728.8","5,015.4","4,585.5","9.37M","-2.52%"
"Aug 26, 2012","4,728.8","5,206.5","5,254.2","4,418.3","12.54M","-9.18%"
"Aug 19, 2012","5,206.5","6,161.8","6,185.7","4,681.0","13.14M","-15.50%"
"Aug 12, 2012","6,161.8","6,114.0","6,161.8","6,114.0","2.34M","0.39%"
"Aug 05, 2012","6,137.9","6,114.0","6,161.8","6,114.0","2.24M","0.00%"
"Jul 29, 2012","6,137.9","6,137.9","6,161.8","6,114.0","2.80M","0.00%"
"Jul 22, 2012","6,137.9","6,137.9","6,161.8","6,114.0","5.02M","0.00%"
"Jul 15, 2012","6,137.9","6,090.1","6,161.8","6,090.1","1.48M","0.78%"
"Jul 08, 2012","6,090.1","6,161.8","6,161.8","6,090.1","11.71M","-0.78%"
"Jul 01, 2012","6,137.9","6,161.8","6,161.8","6,114.0","5.67M","0.00%"
"Jun 24, 2012","6,137.9","6,161.8","6,161.8","6,090.1","12.41M","0.00%"
"Jun 17, 2012","6,137.9","6,114.0","6,185.7","6,114.0","7.90M","0.39%"
"Jun 10, 2012","6,114.0","5,970.7","6,161.8","5,970.7","4.20M","0.00%"
"Jun 03, 2012","6,114.0","6,137.9","6,209.5","6,090.1","3.50M","-0.78%"
"May 27, 2012","6,161.8","6,185.7","6,209.5","6,114.0","3.62M","-0.39%"
"May 20, 2012","6,185.7","6,018.5","6,209.5","5,755.8","6.82M","2.37%"
"May 13, 2012","6,042.4","6,161.8","6,281.2","5,970.7","16.27M","-1.17%"
"May 06, 2012","6,114.0","6,114.0","6,352.8","6,090.1","8.84M","0.39%"
"Apr 29, 2012","6,090.1","6,090.1","6,137.9","6,018.5","3.85M","-0.78%"
"Apr 22, 2012","6,137.9","6,472.2","6,472.2","6,018.5","4.65M","0.78%"
"Apr 15, 2012","6,090.1","6,209.5","6,352.8","6,018.5","14.58M","-3.04%"
"Apr 08, 2012","6,281.2","6,066.2","6,376.7","5,970.7","17.70M","3.95%"
"Apr 01, 2012","6,042.4","5,899.1","6,090.1","5,875.2","7.37M","2.85%"
"Mar 25, 2012","5,875.2","6,233.4","6,257.3","5,755.8","20.56M","-3.91%"
"Mar 18, 2012","6,114.0","6,090.1","6,233.4","5,922.9","18.60M","1.18%"
"Mar 11, 2012","6,042.4","5,875.2","6,305.1","5,684.1","12.54M","2.85%"
"Mar 04, 2012","5,875.2","6,305.1","7,093.2","5,684.1","31.05M","-5.75%"
"Feb 26, 2012","6,233.4","5,493.1","6,233.4","5,469.2","24.89M","13.97%"
"Feb 19, 2012","5,469.2","5,158.7","5,708.0","5,158.7","13.45M","6.02%"
"Feb 12, 2012","5,158.7","5,564.7","5,564.7","4,991.5","8.89M","-6.90%"
"Feb 05, 2012","5,540.8","5,134.8","5,779.6","5,087.0","10.30M","8.41%"
"Jan 29, 2012","5,110.9","5,110.9","5,254.2","4,896.0","3.40M","4.39%"
"Jan 15, 2012","4,896.0","4,657.2","4,967.6","4,657.2","2.62M","4.59%"
"Jan 08, 2012","4,681.0","4,657.2","4,704.9","4,609.4","1.80M","0.00%"
"Jan 01, 2012","4,681.0","4,776.6","4,919.9","4,537.7","3.04M","-0.51%"
"Dec 25, 2011","4,704.9","4,596.5","4,726.6","4,336.3","15.86M","2.36%"
"Dec 18, 2011","4,596.5","4,553.1","4,661.6","4,423.1","6.37M","3.92%"
"Dec 11, 2011","4,423.1","4,444.7","4,466.4","4,314.6","3.99M","-0.97%"
"Dec 04, 2011","4,466.4","4,314.6","4,466.4","4,293.0","4.82M","4.57%"
"Nov 27, 2011","4,271.3","4,336.3","4,358.0","4,249.6","2.48M","-1.50%"
"Nov 20, 2011","4,336.3","4,379.7","4,401.4","4,314.6","4.31M","-0.99%"
"Nov 13, 2011","4,379.7","4,336.3","4,444.7","4,314.6","10.21M","0.50%"
"Nov 06, 2011","4,358.0","4,444.7","4,444.7","4,293.0","12.28M","-0.99%"
"Oct 30, 2011","4,401.4","4,683.2","4,726.6","4,379.7","7.61M","-6.02%"
"Oct 23, 2011","4,683.2","4,639.9","4,704.9","4,618.2","4.66M","0.46%"
"Oct 16, 2011","4,661.6","4,661.6","4,661.6","4,596.5","5.00M","0.00%"
"Oct 09, 2011","4,661.6","4,813.3","4,813.3","4,639.9","13.01M","-3.15%"
"Oct 02, 2011","4,813.3","4,661.6","4,921.7","4,661.6","3.82M","2.78%"
"Sep 25, 2011","4,683.2","4,661.6","4,748.3","4,618.2","6.22M","0.46%"
"Sep 18, 2011","4,661.6","4,683.2","4,726.6","4,639.9","2.82M","0.00%"
"Sep 11, 2011","4,661.6","4,900.1","4,986.8","4,661.6","4.34M","-5.28%"
"Sep 04, 2011","4,921.7","5,160.2","5,225.3","4,835.0","9.78M","0.44%"
"Aug 28, 2011","4,900.1","4,509.8","4,900.1","4,509.8","5.13M","8.13%"
"Aug 21, 2011","4,531.5","4,509.8","4,553.1","4,249.6","4.42M","0.48%"
"Aug 14, 2011","4,509.8","4,509.8","4,553.1","4,488.1","5.12M","0.00%"
"Aug 07, 2011","4,509.8","4,509.8","4,531.5","4,466.4","6.60M","-0.48%"
"Jul 31, 2011","4,531.5","4,509.8","4,553.1","4,466.4","6.29M","-0.47%"
"Jul 24, 2011","4,553.1","4,553.1","4,596.5","4,444.7","9.43M","0.00%"
"Jul 17, 2011","4,553.1","4,553.1","4,704.9","4,509.8","5.78M","0.00%"
"Jul 10, 2011","4,553.1","4,531.5","4,553.1","4,509.8","5.52M","0.00%"
"Jul 03, 2011","4,553.1","4,509.8","4,553.1","4,509.8","2.39M","0.96%"